tech,scenario,region,year,Capacity (GW)
dupv,a1_RE100,p131,2048,0
dupv,a1_RE100,p131,2050,0
dupv,a1_RE100,p132,2012,0
dupv,a1_RE100,p132,2014,0.0055
dupv,a1_RE100,p132,2016,0.0071
dupv,a1_RE100,p132,2018,0.01035
dupv,a1_RE100,p132,2020,0.002
dupv,a1_RE100,p132,2022,0
dupv,a1_RE100,p132,2024,0
dupv,a1_RE100,p132,2026,0
dupv,a1_RE100,p132,2028,0
dupv,a1_RE100,p132,2030,0
dupv,a1_RE100,p132,2032,0
dupv,a1_RE100,p132,2034,0
dupv,a1_RE100,p132,2036,0
dupv,a1_RE100,p132,2038,0
dupv,a1_RE100,p132,2040,0
dupv,a1_RE100,p132,2042,0
dupv,a1_RE100,p132,2044,0
dupv,a1_RE100,p132,2046,0
dupv,a1_RE100,p132,2048,0
dupv,a1_RE100,p132,2050,0
dupv,a1_RE100,p133,2012,0
dupv,a1_RE100,p133,2014,0.0041
dupv,a1_RE100,p133,2016,0.001
dupv,a1_RE100,p133,2018,0.0107
dupv,a1_RE100,p133,2020,0.00905
dupv,a1_RE100,p133,2022,0
dupv,a1_RE100,p133,2024,0
dupv,a1_RE100,p133,2026,0
dupv,a1_RE100,p133,2028,0
dupv,a1_RE100,p133,2030,0
dupv,a1_RE100,p133,2032,0
dupv,a1_RE100,p133,2034,0
dupv,a1_RE100,p133,2036,0
dupv,a1_RE100,p133,2038,0
dupv,a1_RE100,p133,2040,0
dupv,a1_RE100,p133,2042,0
dupv,a1_RE100,p133,2044,0
dupv,a1_RE100,p133,2046,0
dupv,a1_RE100,p133,2048,0
dupv,a1_RE100,p133,2050,0
dupv,a1_RE100,p134,2012,0
dupv,a1_RE100,p134,2014,0
dupv,a1_RE100,p134,2016,0
dupv,a1_RE100,p134,2018,0.0028
dupv,a1_RE100,p134,2020,0
dupv,a1_RE100,p134,2022,0
dupv,a1_RE100,p134,2024,0
dupv,a1_RE100,p134,2026,0
dupv,a1_RE100,p134,2028,0
dupv,a1_RE100,p134,2030,0
dupv,a1_RE100,p134,2032,0
dupv,a1_RE100,p134,2034,0
dupv,a1_RE100,p134,2036,0
dupv,a1_RE100,p134,2038,0
dupv,a1_RE100,p134,2040,0
dupv,a1_RE100,p134,2042,0
dupv,a1_RE100,p134,2044,0
dupv,a1_RE100,p134,2046,0
dupv,a1_RE100,p134,2048,0
dupv,a1_RE100,p134,2050,0
dupv,a1_RE100,p14,2012,0
dupv,a1_RE100,p14,2014,0
dupv,a1_RE100,p14,2016,0
dupv,a1_RE100,p14,2018,0
dupv,a1_RE100,p14,2020,0
dupv,a1_RE100,p14,2022,0
dupv,a1_RE100,p14,2024,0
dupv,a1_RE100,p14,2026,0
dupv,a1_RE100,p14,2028,0
dupv,a1_RE100,p14,2030,0
dupv,a1_RE100,p14,2032,0
dupv,a1_RE100,p14,2034,0
dupv,a1_RE100,p14,2036,0
dupv,a1_RE100,p14,2038,0
dupv,a1_RE100,p14,2040,0
dupv,a1_RE100,p14,2042,0
dupv,a1_RE100,p14,2044,0
dupv,a1_RE100,p14,2046,0
dupv,a1_RE100,p14,2048,0
dupv,a1_RE100,p14,2050,0
dupv,a1_RE100,p15,2012,0
dupv,a1_RE100,p15,2014,0
dupv,a1_RE100,p15,2016,0
dupv,a1_RE100,p15,2018,0
dupv,a1_RE100,p15,2020,0
dupv,a1_RE100,p15,2022,0
dupv,a1_RE100,p15,2024,0
dupv,a1_RE100,p15,2026,0
dupv,a1_RE100,p15,2028,0
dupv,a1_RE100,p15,2030,0
dupv,a1_RE100,p15,2032,0
dupv,a1_RE100,p15,2034,0
dupv,a1_RE100,p15,2036,0
dupv,a1_RE100,p15,2038,0
dupv,a1_RE100,p15,2040,0
dupv,a1_RE100,p15,2042,0
dupv,a1_RE100,p15,2044,0
dupv,a1_RE100,p15,2046,0
dupv,a1_RE100,p15,2048,0
dupv,a1_RE100,p15,2050,0
dupv,a1_RE100,p16,2012,0
dupv,a1_RE100,p16,2014,0
dupv,a1_RE100,p16,2016,0
dupv,a1_RE100,p16,2018,0
dupv,a1_RE100,p16,2020,0
dupv,a1_RE100,p16,2022,0
dupv,a1_RE100,p16,2024,0
dupv,a1_RE100,p16,2026,0
dupv,a1_RE100,p16,2028,0
dupv,a1_RE100,p16,2030,0
dupv,a1_RE100,p16,2032,0
dupv,a1_RE100,p16,2034,0
dupv,a1_RE100,p16,2036,0
dupv,a1_RE100,p16,2038,0
dupv,a1_RE100,p16,2040,0
dupv,a1_RE100,p16,2042,0
dupv,a1_RE100,p16,2044,0
dupv,a1_RE100,p16,2046,0
dupv,a1_RE100,p16,2048,0
dupv,a1_RE100,p16,2050,0
dupv,a1_RE100,p17,2012,0
dupv,a1_RE100,p17,2014,0
dupv,a1_RE100,p17,2016,0
dupv,a1_RE100,p17,2018,0
dupv,a1_RE100,p17,2020,0
dupv,a1_RE100,p17,2022,0
dupv,a1_RE100,p17,2024,0
dupv,a1_RE100,p17,2026,0
dupv,a1_RE100,p17,2028,0
dupv,a1_RE100,p17,2030,0
dupv,a1_RE100,p17,2032,0
dupv,a1_RE100,p17,2034,0
dupv,a1_RE100,p17,2036,0
dupv,a1_RE100,p17,2038,0
dupv,a1_RE100,p17,2040,0
dupv,a1_RE100,p17,2042,0
dupv,a1_RE100,p17,2044,0
dupv,a1_RE100,p17,2046,0
dupv,a1_RE100,p17,2048,0
dupv,a1_RE100,p17,2050,0
dupv,a1_RE100,p18,2012,0
dupv,a1_RE100,p18,2014,0
dupv,a1_RE100,p18,2016,0
dupv,a1_RE100,p18,2018,0.007
dupv,a1_RE100,p18,2020,0
dupv,a1_RE100,p18,2022,0
dupv,a1_RE100,p18,2024,0
dupv,a1_RE100,p18,2026,0
dupv,a1_RE100,p18,2028,0
dupv,a1_RE100,p18,2030,0
dupv,a1_RE100,p18,2032,0
dupv,a1_RE100,p18,2034,0
dupv,a1_RE100,p18,2036,0
dupv,a1_RE100,p18,2038,0
dupv,a1_RE100,p18,2040,0
dupv,a1_RE100,p18,2042,0
dupv,a1_RE100,p18,2044,0
dupv,a1_RE100,p18,2046,0
dupv,a1_RE100,p18,2048,0
dupv,a1_RE100,p18,2050,0
dupv,a1_RE100,p19,2012,0
dupv,a1_RE100,p19,2014,0
dupv,a1_RE100,p19,2016,0
dupv,a1_RE100,p19,2018,0
dupv,a1_RE100,p19,2020,0
dupv,a1_RE100,p19,2022,0
dupv,a1_RE100,p19,2024,0
dupv,a1_RE100,p19,2026,0
dupv,a1_RE100,p19,2028,0
dupv,a1_RE100,p19,2030,0
dupv,a1_RE100,p19,2032,0
dupv,a1_RE100,p19,2034,0
dupv,a1_RE100,p19,2036,0
dupv,a1_RE100,p19,2038,0
dupv,a1_RE100,p19,2040,0
dupv,a1_RE100,p19,2042,0
dupv,a1_RE100,p19,2044,0
dupv,a1_RE100,p19,2046,0
dupv,a1_RE100,p19,2048,0
dupv,a1_RE100,p19,2050,0
dupv,a1_RE100,p2,2012,0
dupv,a1_RE100,p2,2014,0
dupv,a1_RE100,p2,2016,0
dupv,a1_RE100,p2,2018,0
dupv,a1_RE100,p2,2020,0
dupv,a1_RE100,p2,2022,0
dupv,a1_RE100,p2,2024,0
dupv,a1_RE100,p2,2026,0
dupv,a1_RE100,p2,2028,0
dupv,a1_RE100,p2,2030,0
dupv,a1_RE100,p2,2032,0
dupv,a1_RE100,p2,2034,0
dupv,a1_RE100,p2,2036,0
dupv,a1_RE100,p2,2038,0
dupv,a1_RE100,p2,2040,0
dupv,a1_RE100,p2,2042,0
dupv,a1_RE100,p2,2044,0
dupv,a1_RE100,p2,2046,0
dupv,a1_RE100,p2,2048,0
dupv,a1_RE100,p2,2050,0
dupv,a1_RE100,p20,2012,0
dupv,a1_RE100,p20,2014,0
dupv,a1_RE100,p20,2016,0
dupv,a1_RE100,p20,2018,0.0015
dupv,a1_RE100,p20,2020,0
dupv,a1_RE100,p20,2022,0
dupv,a1_RE100,p20,2024,0
dupv,a1_RE100,p20,2026,0
dupv,a1_RE100,p20,2028,0
dupv,a1_RE100,p20,2030,0
dupv,a1_RE100,p20,2032,0
dupv,a1_RE100,p20,2034,0
dupv,a1_RE100,p20,2036,0
dupv,a1_RE100,p20,2038,0
dupv,a1_RE100,p20,2040,0
dupv,a1_RE100,p20,2042,0
dupv,a1_RE100,p20,2044,0
dupv,a1_RE100,p20,2046,0
dupv,a1_RE100,p20,2048,0
dupv,a1_RE100,p20,2050,0
dupv,a1_RE100,p21,2012,0
dupv,a1_RE100,p21,2014,0
dupv,a1_RE100,p21,2016,0
dupv,a1_RE100,p21,2018,0
dupv,a1_RE100,p21,2020,0
dupv,a1_RE100,p21,2022,0
dupv,a1_RE100,p21,2024,0
dupv,a1_RE100,p21,2026,0
dupv,a1_RE100,p21,2028,0
dupv,a1_RE100,p21,2030,0.011664
dupv,a1_RE100,p21,2032,0
dupv,a1_RE100,p21,2034,0
dupv,a1_RE100,p21,2036,0
dupv,a1_RE100,p21,2038,0
dupv,a1_RE100,p21,2040,0
dupv,a1_RE100,p21,2042,0
dupv,a1_RE100,p21,2044,0
dupv,a1_RE100,p21,2046,0
dupv,a1_RE100,p21,2048,0
dupv,a1_RE100,p21,2050,0
dupv,a1_RE100,p22,2012,0
dupv,a1_RE100,p22,2014,0
dupv,a1_RE100,p22,2016,0
dupv,a1_RE100,p22,2018,0
dupv,a1_RE100,p22,2020,0
dupv,a1_RE100,p22,2022,0
dupv,a1_RE100,p22,2024,0
dupv,a1_RE100,p22,2026,0
dupv,a1_RE100,p22,2028,0
dupv,a1_RE100,p22,2030,0
dupv,a1_RE100,p22,2032,0
dupv,a1_RE100,p22,2034,0
dupv,a1_RE100,p22,2036,0
dupv,a1_RE100,p22,2038,0
dupv,a1_RE100,p22,2040,0
dupv,a1_RE100,p22,2042,0
dupv,a1_RE100,p22,2044,0
dupv,a1_RE100,p22,2046,0
dupv,a1_RE100,p22,2048,0
dupv,a1_RE100,p22,2050,0
dupv,a1_RE100,p23,2012,0
dupv,a1_RE100,p23,2014,0
dupv,a1_RE100,p23,2016,0
dupv,a1_RE100,p23,2018,0
dupv,a1_RE100,p23,2020,0
dupv,a1_RE100,p23,2022,0
dupv,a1_RE100,p23,2024,0
dupv,a1_RE100,p23,2026,0
dupv,a1_RE100,p23,2028,0
dupv,a1_RE100,p23,2030,0
dupv,a1_RE100,p23,2032,0
dupv,a1_RE100,p23,2034,0
dupv,a1_RE100,p23,2036,0
dupv,a1_RE100,p23,2038,0
dupv,a1_RE100,p23,2040,0
dupv,a1_RE100,p23,2042,0
dupv,a1_RE100,p23,2044,0
dupv,a1_RE100,p23,2046,0
dupv,a1_RE100,p23,2048,0
dupv,a1_RE100,p23,2050,0
dupv,a1_RE100,p24,2012,0
dupv,a1_RE100,p24,2014,0
dupv,a1_RE100,p24,2016,0
dupv,a1_RE100,p24,2018,0
dupv,a1_RE100,p24,2020,0
dupv,a1_RE100,p24,2022,0
dupv,a1_RE100,p24,2024,0
dupv,a1_RE100,p24,2026,0
dupv,a1_RE100,p24,2028,0
dupv,a1_RE100,p24,2030,0
dupv,a1_RE100,p24,2032,0
dupv,a1_RE100,p24,2034,0
dupv,a1_RE100,p24,2036,0
dupv,a1_RE100,p24,2038,0
dupv,a1_RE100,p24,2040,0
dupv,a1_RE100,p24,2042,0
dupv,a1_RE100,p24,2044,0
dupv,a1_RE100,p24,2046,0
dupv,a1_RE100,p24,2048,0
dupv,a1_RE100,p24,2050,0
dupv,a1_RE100,p25,2012,0.00065
dupv,a1_RE100,p25,2014,0
dupv,a1_RE100,p25,2016,0.02205
dupv,a1_RE100,p25,2018,0.00165
dupv,a1_RE100,p25,2020,0.00075
dupv,a1_RE100,p25,2022,0
dupv,a1_RE100,p25,2024,0
dupv,a1_RE100,p25,2026,0
dupv,a1_RE100,p25,2028,0
dupv,a1_RE100,p25,2030,0
dupv,a1_RE100,p25,2032,0
dupv,a1_RE100,p25,2034,0.058442154
dupv,a1_RE100,p25,2036,0
dupv,a1_RE100,p25,2038,7.92E-05
dupv,a1_RE100,p25,2040,0.160509644
dupv,a1_RE100,p25,2042,0.208247658
dupv,a1_RE100,p25,2044,0.00065
dupv,a1_RE100,p25,2046,0
dupv,a1_RE100,p25,2048,0
dupv,a1_RE100,p25,2050,0.0237
dupv,a1_RE100,p26,2012,0
dupv,a1_RE100,p26,2014,0
dupv,a1_RE100,p26,2016,0
dupv,a1_RE100,p26,2018,0
dupv,a1_RE100,p26,2020,0
dupv,a1_RE100,p26,2022,0
dupv,a1_RE100,p26,2024,0
dupv,a1_RE100,p26,2026,0
dupv,a1_RE100,p26,2028,0
dupv,a1_RE100,p26,2030,0
dupv,a1_RE100,p26,2032,0
dupv,a1_RE100,p26,2034,0
dupv,a1_RE100,p26,2036,0
dupv,a1_RE100,p26,2038,0
dupv,a1_RE100,p26,2040,0
dupv,a1_RE100,p26,2042,0
dupv,a1_RE100,p26,2044,0
dupv,a1_RE100,p26,2046,0
dupv,a1_RE100,p26,2048,0
dupv,a1_RE100,p26,2050,0
dupv,a1_RE100,p27,2012,0.00075
dupv,a1_RE100,p27,2014,0
dupv,a1_RE100,p27,2016,0.0022
dupv,a1_RE100,p27,2018,0.0022
dupv,a1_RE100,p27,2020,0
dupv,a1_RE100,p27,2022,0
dupv,a1_RE100,p27,2024,0
dupv,a1_RE100,p27,2026,0
dupv,a1_RE100,p27,2028,0
dupv,a1_RE100,p27,2030,0
dupv,a1_RE100,p27,2032,0
dupv,a1_RE100,p27,2034,0
dupv,a1_RE100,p27,2036,0
dupv,a1_RE100,p27,2038,0
dupv,a1_RE100,p27,2040,0
dupv,a1_RE100,p27,2042,0
dupv,a1_RE100,p27,2044,0
dupv,a1_RE100,p27,2046,0
dupv,a1_RE100,p27,2048,0
dupv,a1_RE100,p27,2050,0
dupv,a1_RE100,p28,2012,0.0083
dupv,a1_RE100,p28,2014,0.00065
dupv,a1_RE100,p28,2016,0.0005
dupv,a1_RE100,p28,2018,0.00475
dupv,a1_RE100,p28,2020,0.0009
dupv,a1_RE100,p28,2022,0
dupv,a1_RE100,p28,2024,0
dupv,a1_RE100,p28,2026,0
dupv,a1_RE100,p28,2028,0
dupv,a1_RE100,p28,2030,0
dupv,a1_RE100,p28,2032,0
dupv,a1_RE100,p28,2034,0
dupv,a1_RE100,p28,2036,0
dupv,a1_RE100,p28,2038,0
dupv,a1_RE100,p28,2040,0
dupv,a1_RE100,p28,2042,0
dupv,a1_RE100,p28,2044,0
dupv,a1_RE100,p28,2046,0
dupv,a1_RE100,p28,2048,0
dupv,a1_RE100,p28,2050,0
dupv,a1_RE100,p29,2012,0
dupv,a1_RE100,p29,2014,0
dupv,a1_RE100,p29,2016,0
dupv,a1_RE100,p29,2018,0
dupv,a1_RE100,p29,2020,0
dupv,a1_RE100,p29,2022,0
dupv,a1_RE100,p29,2024,0
dupv,a1_RE100,p29,2026,0
dupv,a1_RE100,p29,2028,0
dupv,a1_RE100,p29,2030,0
dupv,a1_RE100,p29,2032,0
dupv,a1_RE100,p29,2034,0
dupv,a1_RE100,p29,2036,0
dupv,a1_RE100,p29,2038,0
dupv,a1_RE100,p29,2040,0
dupv,a1_RE100,p29,2042,0
dupv,a1_RE100,p29,2044,0
dupv,a1_RE100,p29,2046,0
dupv,a1_RE100,p29,2048,0
dupv,a1_RE100,p29,2050,0
dupv,a1_RE100,p3,2012,0
dupv,a1_RE100,p3,2014,0
dupv,a1_RE100,p3,2016,0
dupv,a1_RE100,p3,2018,0
dupv,a1_RE100,p3,2020,0
dupv,a1_RE100,p3,2022,0
dupv,a1_RE100,p3,2024,0
dupv,a1_RE100,p3,2026,0
dupv,a1_RE100,p3,2028,0
dupv,a1_RE100,p3,2030,0
dupv,a1_RE100,p3,2032,0
dupv,a1_RE100,p3,2034,0
dupv,a1_RE100,p3,2036,0
dupv,a1_RE100,p3,2038,0
dupv,a1_RE100,p3,2040,0
dupv,a1_RE100,p3,2042,0
dupv,a1_RE100,p3,2044,0
dupv,a1_RE100,p3,2046,0
dupv,a1_RE100,p3,2048,0
dupv,a1_RE100,p3,2050,0
dupv,a1_RE100,p30,2012,0.00545
dupv,a1_RE100,p30,2014,0.0005
dupv,a1_RE100,p30,2016,0.00133
dupv,a1_RE100,p30,2018,0.00165
dupv,a1_RE100,p30,2020,0.00055
dupv,a1_RE100,p30,2022,0
dupv,a1_RE100,p30,2024,0
dupv,a1_RE100,p30,2026,0
dupv,a1_RE100,p30,2028,0
dupv,a1_RE100,p30,2030,0
dupv,a1_RE100,p30,2032,0
dupv,a1_RE100,p30,2034,0
dupv,a1_RE100,p30,2036,0
dupv,a1_RE100,p30,2038,0
dupv,a1_RE100,p30,2040,0
dupv,a1_RE100,p30,2042,0
dupv,a1_RE100,p30,2044,0
dupv,a1_RE100,p30,2046,0
dupv,a1_RE100,p30,2048,0
dupv,a1_RE100,p30,2050,0
dupv,a1_RE100,p31,2012,0.0088
dupv,a1_RE100,p31,2014,0.00625
dupv,a1_RE100,p31,2016,0.0019
dupv,a1_RE100,p31,2018,0.00395
dupv,a1_RE100,p31,2020,0
dupv,a1_RE100,p31,2022,0
dupv,a1_RE100,p31,2024,0
dupv,a1_RE100,p31,2026,0
dupv,a1_RE100,p31,2028,0
dupv,a1_RE100,p31,2030,0
dupv,a1_RE100,p31,2032,0
dupv,a1_RE100,p31,2034,0
dupv,a1_RE100,p31,2036,0
dupv,a1_RE100,p31,2038,0
dupv,a1_RE100,p31,2040,0
dupv,a1_RE100,p31,2042,0
dupv,a1_RE100,p31,2044,0
dupv,a1_RE100,p31,2046,0
dupv,a1_RE100,p31,2048,0
dupv,a1_RE100,p31,2050,0
dupv,a1_RE100,p32,2012,0
dupv,a1_RE100,p32,2014,0
dupv,a1_RE100,p32,2016,0
dupv,a1_RE100,p32,2018,0
dupv,a1_RE100,p32,2020,0
dupv,a1_RE100,p32,2022,0
dupv,a1_RE100,p32,2024,0
dupv,a1_RE100,p32,2026,0
dupv,a1_RE100,p32,2028,0
dupv,a1_RE100,p32,2030,0
dupv,a1_RE100,p32,2032,0
dupv,a1_RE100,p32,2034,0
dupv,a1_RE100,p32,2036,0
dupv,a1_RE100,p32,2038,0
dupv,a1_RE100,p32,2040,0
dupv,a1_RE100,p32,2042,0
dupv,a1_RE100,p32,2044,0
dupv,a1_RE100,p32,2046,0
dupv,a1_RE100,p32,2048,0
dupv,a1_RE100,p32,2050,0
dupv,a1_RE100,p33,2012,0.0026
dupv,a1_RE100,p33,2014,0.00285
dupv,a1_RE100,p33,2016,0.00755
dupv,a1_RE100,p33,2018,0.01685
dupv,a1_RE100,p33,2020,0.0068
dupv,a1_RE100,p33,2022,0
dupv,a1_RE100,p33,2024,0
dupv,a1_RE100,p33,2026,0
dupv,a1_RE100,p33,2028,0
dupv,a1_RE100,p33,2030,0.130781846
dupv,a1_RE100,p33,2032,0
dupv,a1_RE100,p33,2034,0
dupv,a1_RE100,p33,2036,0
dupv,a1_RE100,p33,2038,0
dupv,a1_RE100,p33,2040,0.050344615
dupv,a1_RE100,p33,2042,0
dupv,a1_RE100,p33,2044,0
dupv,a1_RE100,p33,2046,0
dupv,a1_RE100,p33,2048,0
dupv,a1_RE100,p33,2050,0
dupv,a1_RE100,p34,2012,0.0005
dupv,a1_RE100,p34,2014,0
dupv,a1_RE100,p34,2016,0.001
dupv,a1_RE100,p34,2018,0.0062
dupv,a1_RE100,p34,2020,0.001
dupv,a1_RE100,p34,2022,0
dupv,a1_RE100,p34,2024,0
dupv,a1_RE100,p34,2026,0
dupv,a1_RE100,p34,2028,0
dupv,a1_RE100,p34,2030,0
dupv,a1_RE100,p34,2032,0
dupv,a1_RE100,p34,2034,0
dupv,a1_RE100,p34,2036,0
dupv,a1_RE100,p34,2038,0
dupv,a1_RE100,p34,2040,0
dupv,a1_RE100,p34,2042,0
dupv,a1_RE100,p34,2044,0
dupv,a1_RE100,p34,2046,0
dupv,a1_RE100,p34,2048,0
dupv,a1_RE100,p34,2050,0
dupv,a1_RE100,p35,2012,0
dupv,a1_RE100,p35,2014,0
dupv,a1_RE100,p35,2016,0
dupv,a1_RE100,p35,2018,0
dupv,a1_RE100,p35,2020,0
dupv,a1_RE100,p35,2022,0
dupv,a1_RE100,p35,2024,0
dupv,a1_RE100,p35,2026,0
dupv,a1_RE100,p35,2028,0
dupv,a1_RE100,p35,2030,0
dupv,a1_RE100,p35,2032,0
dupv,a1_RE100,p35,2034,0
dupv,a1_RE100,p35,2036,0
dupv,a1_RE100,p35,2038,0
dupv,a1_RE100,p35,2040,0
dupv,a1_RE100,p35,2042,0
dupv,a1_RE100,p35,2044,0
dupv,a1_RE100,p35,2046,0
dupv,a1_RE100,p35,2048,0
dupv,a1_RE100,p35,2050,0
dupv,a1_RE100,p36,2012,0
dupv,a1_RE100,p36,2014,0
dupv,a1_RE100,p36,2016,0
dupv,a1_RE100,p36,2018,0
dupv,a1_RE100,p36,2020,0
dupv,a1_RE100,p36,2022,0
dupv,a1_RE100,p36,2024,0
dupv,a1_RE100,p36,2026,0
dupv,a1_RE100,p36,2028,0
dupv,a1_RE100,p36,2030,0
dupv,a1_RE100,p36,2032,0
dupv,a1_RE100,p36,2034,0
dupv,a1_RE100,p36,2036,0
dupv,a1_RE100,p36,2038,0
dupv,a1_RE100,p36,2040,0
dupv,a1_RE100,p36,2042,0
dupv,a1_RE100,p36,2044,0
dupv,a1_RE100,p36,2046,0
dupv,a1_RE100,p36,2048,0
dupv,a1_RE100,p36,2050,0
dupv,a1_RE100,p37,2012,0
dupv,a1_RE100,p37,2014,0
dupv,a1_RE100,p37,2016,0
dupv,a1_RE100,p37,2018,0
dupv,a1_RE100,p37,2020,0
dupv,a1_RE100,p37,2022,0
dupv,a1_RE100,p37,2024,0
dupv,a1_RE100,p37,2026,0
dupv,a1_RE100,p37,2028,0
dupv,a1_RE100,p37,2030,0
dupv,a1_RE100,p37,2032,0
dupv,a1_RE100,p37,2034,0
dupv,a1_RE100,p37,2036,0
dupv,a1_RE100,p37,2038,0
dupv,a1_RE100,p37,2040,0
dupv,a1_RE100,p37,2042,0
dupv,a1_RE100,p37,2044,0
dupv,a1_RE100,p37,2046,0
dupv,a1_RE100,p37,2048,0
dupv,a1_RE100,p37,2050,0
dupv,a1_RE100,p38,2012,0
dupv,a1_RE100,p38,2014,0
dupv,a1_RE100,p38,2016,0.0005
dupv,a1_RE100,p38,2018,0
dupv,a1_RE100,p38,2020,0
dupv,a1_RE100,p38,2022,0
dupv,a1_RE100,p38,2024,0
dupv,a1_RE100,p38,2026,0
dupv,a1_RE100,p38,2028,0
dupv,a1_RE100,p38,2030,0
dupv,a1_RE100,p38,2032,0
dupv,a1_RE100,p38,2034,0
dupv,a1_RE100,p38,2036,0
dupv,a1_RE100,p38,2038,0
dupv,a1_RE100,p38,2040,0
dupv,a1_RE100,p38,2042,0
dupv,a1_RE100,p38,2044,0
dupv,a1_RE100,p38,2046,0
dupv,a1_RE100,p38,2048,0.0005
dupv,a1_RE100,p38,2050,0
dupv,a1_RE100,p39,2012,0
dupv,a1_RE100,p39,2014,0
dupv,a1_RE100,p39,2016,0
dupv,a1_RE100,p39,2018,0
dupv,a1_RE100,p39,2020,0
dupv,a1_RE100,p39,2022,0
dupv,a1_RE100,p39,2024,0
dupv,a1_RE100,p39,2026,0
dupv,a1_RE100,p39,2028,0
dupv,a1_RE100,p39,2030,0
dupv,a1_RE100,p39,2032,0
dupv,a1_RE100,p39,2034,0
dupv,a1_RE100,p39,2036,0
dupv,a1_RE100,p39,2038,0
dupv,a1_RE100,p39,2040,0
dupv,a1_RE100,p39,2042,0
dupv,a1_RE100,p39,2044,0
dupv,a1_RE100,p39,2046,0
dupv,a1_RE100,p39,2048,0
dupv,a1_RE100,p39,2050,0
dupv,a1_RE100,p4,2012,0
dupv,a1_RE100,p4,2014,0
dupv,a1_RE100,p4,2016,0
dupv,a1_RE100,p4,2018,0
dupv,a1_RE100,p4,2020,0
dupv,a1_RE100,p4,2022,0
dupv,a1_RE100,p4,2024,0
dupv,a1_RE100,p4,2026,0
dupv,a1_RE100,p4,2028,0
dupv,a1_RE100,p4,2030,0
dupv,a1_RE100,p4,2032,0
dupv,a1_RE100,p4,2034,0
dupv,a1_RE100,p4,2036,0
dupv,a1_RE100,p4,2038,0
dupv,a1_RE100,p4,2040,0
dupv,a1_RE100,p4,2042,0
dupv,a1_RE100,p4,2044,0
dupv,a1_RE100,p4,2046,0
dupv,a1_RE100,p4,2048,0
dupv,a1_RE100,p4,2050,0
dupv,a1_RE100,p40,2012,0
dupv,a1_RE100,p40,2014,0
dupv,a1_RE100,p40,2016,0.00115
dupv,a1_RE100,p40,2018,0.0018
dupv,a1_RE100,p40,2020,0.00015
dupv,a1_RE100,p40,2022,0
dupv,a1_RE100,p40,2024,0
dupv,a1_RE100,p40,2026,0
dupv,a1_RE100,p40,2028,0
dupv,a1_RE100,p40,2030,0
dupv,a1_RE100,p40,2032,0
dupv,a1_RE100,p40,2034,0
dupv,a1_RE100,p40,2036,0
dupv,a1_RE100,p40,2038,0
dupv,a1_RE100,p40,2040,0
dupv,a1_RE100,p40,2042,0
dupv,a1_RE100,p40,2044,0
dupv,a1_RE100,p40,2046,0
dupv,a1_RE100,p40,2048,0
dupv,a1_RE100,p40,2050,0
dupv,a1_RE100,p41,2012,0
dupv,a1_RE100,p41,2014,0
dupv,a1_RE100,p41,2016,0.002
dupv,a1_RE100,p41,2018,0.00115
dupv,a1_RE100,p41,2020,0
dupv,a1_RE100,p41,2022,0
dupv,a1_RE100,p41,2024,0
dupv,a1_RE100,p41,2026,0
dupv,a1_RE100,p41,2028,0
dupv,a1_RE100,p41,2030,0
dupv,a1_RE100,p41,2032,0
dupv,a1_RE100,p41,2034,0
dupv,a1_RE100,p41,2036,0
dupv,a1_RE100,p41,2038,0
dupv,a1_RE100,p41,2040,0
dupv,a1_RE100,p41,2042,0
dupv,a1_RE100,p41,2044,0
dupv,a1_RE100,p41,2046,0
dupv,a1_RE100,p41,2048,0
dupv,a1_RE100,p41,2050,0
dupv,a1_RE100,p42,2012,0
dupv,a1_RE100,p42,2014,0
dupv,a1_RE100,p42,2016,0
dupv,a1_RE100,p42,2018,0
dupv,a1_RE100,p42,2020,0
dupv,a1_RE100,p42,2022,0
dupv,a1_RE100,p42,2024,0
dupv,a1_RE100,p42,2026,0
dupv,a1_RE100,p42,2028,0
dupv,a1_RE100,p42,2030,0
dupv,a1_RE100,p42,2032,0
dupv,a1_RE100,p42,2034,0
dupv,a1_RE100,p42,2036,0
dupv,a1_RE100,p42,2038,0
dupv,a1_RE100,p42,2040,0
dupv,a1_RE100,p42,2042,0
dupv,a1_RE100,p42,2044,0
dupv,a1_RE100,p42,2046,0
dupv,a1_RE100,p42,2048,0
dupv,a1_RE100,p42,2050,0
dupv,a1_RE100,p43,2012,0
dupv,a1_RE100,p43,2014,0
dupv,a1_RE100,p43,2016,0.0346
dupv,a1_RE100,p43,2018,0.1149
dupv,a1_RE100,p43,2020,0.0481
dupv,a1_RE100,p43,2022,0
dupv,a1_RE100,p43,2024,0
dupv,a1_RE100,p43,2026,0
dupv,a1_RE100,p43,2028,0
dupv,a1_RE100,p43,2030,0
dupv,a1_RE100,p43,2032,0
dupv,a1_RE100,p43,2034,0
dupv,a1_RE100,p43,2036,0
dupv,a1_RE100,p43,2038,0
dupv,a1_RE100,p43,2040,0
dupv,a1_RE100,p43,2042,0
dupv,a1_RE100,p43,2044,0
dupv,a1_RE100,p43,2046,0
dupv,a1_RE100,p43,2048,0
dupv,a1_RE100,p43,2050,0
dupv,a1_RE100,p44,2012,0
dupv,a1_RE100,p44,2014,0.00085
dupv,a1_RE100,p44,2016,0
